Country Code,State Code,ZIP/Postcode,City,Rate %,Tax Name,Priority,Compound,Shipping,Tax Class
US,OK,74852,*,5.995,POTTAWATOMIE COUNTY,1,0,1,
US,OR,97343,*,0,OREGON STATE,1,0,1,
US,OR,97880,*,0,OREGON STATE,1,0,1,
US,PA,15377,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15783,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,16374,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17004,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17537,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18083,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18844,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,19354,*,6,PENNSYLVANIA STATE,1,0,1,
US,PR,00914,*,11.5,SAN JUAN CO,1,0,1,
US,SC,29202,*,8,COLUMBIA,1,0,1,
US,SC,29636,*,6,SOUTH CAROLINA,1,0,1,
US,SD,57213,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,SD,57732,*,6.5,DEADWOOD,1,0,1,
US,TN,37345,*,9.25,FRANKLIN COUNTY,1,0,1,
US,TN,37995,*,9.25,KNOX COUNTY,1,0,1,
US,TN,38478,*,9.5,GILES COUNTY,1,0,1,
US,TX,75262,*,8.25,DALLAS (COLLIN CO),1,0,1,
US,TX,75783,*,6.75,WOOD COUNTY,1,0,1,
US,TX,76255,*,6.25,TEXAS STATE,1,0,1,
US,TX,76857,*,6.25,TEXAS STATE,1,0,1,
US,TX,77343,*,8.25,HUNTSVILLE,1,0,1,
US,TX,77807,*,6.75,BRAZOS COUNTY,1,0,1,
US,TX,78283,*,8.25,SAN ANTONIO,1,0,1,
US,TX,78725,*,8.25,TRAVIS CO ESD NO 4A,1,0,1,
US,TX,79331,*,8.25,LAMESA,1,0,1,
US,TX,79961,*,8.25,EL PASO,1,0,1,
US,UT,84332,*,6.6,PROVIDENCE,1,0,1,
US,VA,22036,*,6,FAIRFAX (CITY),1,0,1,
US,VA,22812,*,5.3,ROCKINGHAM COUNTY,1,0,1,
US,VA,23328,*,6,CHESAPEAKE CITY,1,0,1,
US,VA,24022,*,5.3,ROANOKE CITY,1,0,1,
US,VA,24523,*,5.3,BEDFORD COUNTY,1,0,1,
US,VT,05620,*,6,MONTPELIER,1,0,1,
US,WA,98175,*,10.1,SEATTLE,1,0,1,
US,WA,98559,*,8.8,ELMA,1,0,1,
US,WA,99156,*,7.6,PEND OREILLE COUNTY,1,0,1,
US,WI,53221,*,5.6,MILWAUKEE COUNTY,1,0,1,
US,WI,54119,*,5.5,MARINETTE COUNTY,1,0,1,
US,WI,54652,*,5.5,VERNON COUNTY,1,0,1,
US,WV,24862,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,25414,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26059,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26767,*,6,WEST VIRGINIA STATE,1,0,1,
US,AK,99516,*,0,ALASKA STATE,1,0,1,
US,AL,35005,*,10,ADAMSVILLE,1,0,1,
US,AL,35586,*,6,LAMAR COUNTY,1,0,1,
US,AL,36254,*,10,ANNISTON,1,0,1,
US,AL,36832,*,9,AUBURN,1,0,1,
US,AR,72070,*,9,PERRY COUNTY,1,0,1,
US,AR,72527,*,8.25,INDEPENDENCE COUNTY,1,0,1,
US,AZ,85027,*,8.6,PHOENIX,1,0,1,
US,AZ,85611,*,6.6,SANTA CRUZ COUNTY,1,0,1,
US,CA,90019,*,9.5,LOS ANGELES CO,1,0,1,
US,CA,91009,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,91903,*,7.75,SAN DIEGO COUNTY,1,0,1,
US,CA,92322,*,7.75,SAN BERNARDINO COUNTY,1,0,1,
US,CA,92871,*,7.75,ORANGE COUNTY,1,0,1,
US,CA,93550,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,94146,*,8.5,SAN FRANCISCO COUNTY,1,0,1,
US,CA,94952,*,8.125,SONOMA COUNTY,1,0,1,
US,CA,95378,*,8.25,TRACY,1,0,1,
US,CA,95758,*,7.75,SACRAMENTO COUNTY,1,0,1,
US,CA,96160,*,8.25,TRUCKEE,1,0,1,
US,CO,80540,*,3.55,LARIMER COUNTY,1,0,1,
US,CO,81152,*,3.9,COSTILLA COUNTY,1,0,1,
US,CT,06180,*,6.35,CONNECTICUT STATE,1,0,1,
US,CT,06828,*,6.35,CONNECTICUT STATE,1,0,1,
US,DC,20505,*,5.75,DISTRICT OF COLUMBIA,1,0,1,
US,FL,32130,*,6.5,VOLUSIA COUNTY,1,0,1,
US,FL,32569,*,6,FLORIDA STATE,1,0,1,
US,FL,33011,*,7,MIAMI-DADE COUNTY,1,0,1,
US,FL,33445,*,7,PALM BEACH COUNTY,1,0,1,
US,FL,33856,*,7,POLK COUNTY,1,0,1,
US,FL,34652,*,7,PASCO COUNTY,1,0,1,
US,GA,30176,*,7,HARALSON COUNTY,1,0,1,
US,GA,30566,*,7,HALL COUNTY,1,0,1,
US,GA,31206,*,7,BIBB COUNTY,1,0,1,
US,GA,39824,*,8,CLAY COUNTY,1,0,1,
US,IA,50127,*,7,JASPER COUNTY,1,0,1,
US,IA,50548,*,7,HUMBOLDT COUNTY,1,0,1,
US,IA,51364,*,7,DICKINSON COUNTY,1,0,1,
US,IA,52320,*,7,JONES COUNTY,1,0,1,
US,ID,83316,*,6,IDAHO STATE,1,0,1,
US,IL,60004,*,10,ARLINGTON HEIGHTS,1,0,1,
US,IL,60479,*,6.25,GRUNDY COUNTY,1,0,1,
US,IL,61049,*,6.25,OGLE COUNTY,1,0,1,
US,IL,61542,*,7.75,LEWISTOWN,1,0,1,
US,IL,62061,*,6.6,MADISON COUNTY,1,0,1,
US,IL,62550,*,7.25,MOWEAQUA (SHELBY CO),1,0,1,
US,IL,62964,*,6.25,MOUNDS,1,0,1,
US,IN,46407,*,7,INDIANA STATE,1,0,1,
US,IN,47010,*,7,INDIANA STATE,1,0,1,
US,IN,47550,*,7,INDIANA STATE,1,0,1,
US,KS,66060,*,7.5,JEFFERSON COUNTY,1,0,1,
US,KS,66850,*,7.5,CHASE COUNTY,1,0,1,
US,KS,67466,*,8.5,MILTONVALE,1,0,1,
US,KY,40119,*,6,KENTUCKY STATE,1,0,1,
US,KY,40827,*,6,KENTUCKY STATE,1,0,1,
US,KY,41567,*,6,KENTUCKY STATE,1,0,1,
US,KY,42352,*,6,KENTUCKY STATE,1,0,1,
US,LA,70356,*,10.5,TERREBONNE PARISH,1,0,1,
US,LA,70801,*,10,BATON ROUGE,1,0,1,
US,LA,71406,*,9.625,SABINE PARISH,1,0,1,
US,MA,01508,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MA,02150,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MD,20625,*,6,MARYLAND STATE,1,0,1,
US,MD,21093,*,6,MARYLAND STATE,1,0,1,
US,MD,21792,*,6,MARYLAND STATE,1,0,1,
US,ME,04402,*,5.5,MAINE STATE,1,0,1,
US,ME,04944,*,5.5,MAINE STATE,1,0,1,
US,MI,48279,*,6,MICHIGAN STATE,1,0,1,
US,MI,48765,*,6,MICHIGAN STATE,1,0,1,
US,MI,49251,*,6,MICHIGAN STATE,1,0,1,
US,MI,49725,*,6,MICHIGAN STATE,1,0,1,
US,MN,55114,*,7.875,SAINT PAUL,1,0,1,
US,MN,55749,*,7.375,CARLTON COUNTY,1,0,1,
US,MN,56176,*,6.875,MINNESOTA STATE,1,0,1,
US,MN,56568,*,6.875,MINNESOTA STATE,1,0,1,
US,MO,63332,*,5.95,ST. CHARLES COUNTY,1,0,1,
US,MO,63945,*,5.225,BUTLER COUNTY,1,0,1,
US,MO,64648,*,6.225,DAVIES COUNTY,1,0,1,
US,MO,65339,*,5.725,SALINE COUNTY,1,0,1,
US,MS,38626,*,7,MISSISSIPPI STATE,1,0,1,
US,MS,39159,*,7,MISSISSIPPI STATE,1,0,1,
US,MT,59006,*,0,MONTANA STATE,1,0,1,
US,MT,59635,*,0,MONTANA STATE,1,0,1,
US,NC,27289,*,6.75,ROCKINGHAM COUNTY,1,0,1,
US,NC,27840,*,7,MARTIN COUNTY,1,0,1,
US,NC,28234,*,7.25,MECKLENBURG COUNTY,1,0,1,
US,NC,28589,*,6.75,CARTERET COUNTY,1,0,1,
US,ND,58079,*,5.5,CASS COUNTY,1,0,1,
US,ND,58644,*,5,NORTH DAKOTA STATE,1,0,1,
US,NE,68365,*,5.5,NEBRASKA STATE,1,0,1,
US,NE,68852,*,5.5,NEBRASKA STATE,1,0,1,
US,NH,03226,*,0,NEW HAMPSHIRE STATE,1,0,1,
US,NJ,07033,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,07821,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,08352,*,6.875,NEW JERSEY STATE,1,0,1,
US,NM,87121,*,7.5,ALBUQUERQUE,1,0,1,
US,NM,88122,*,8,ELIDA,1,0,1,
US,NV,89419,*,7.1,PERSHING COUNTY,1,0,1,
US,NY,10461,*,8.875,NEW YORK CITY,1,0,1,
US,NY,11361,*,8.875,NEW YORK CITY,1,0,1,
US,NY,12031,*,8,SCHOHARIE COUNTY,1,0,1,
US,NY,12485,*,8,GREENE COUNTY,1,0,1,
US,NY,12955,*,8,CLINTON COUNTY,1,0,1,
US,NY,13442,*,8.75,ROME,1,0,1,
US,NY,14039,*,8,WYOMING COUNTY,1,0,1,
US,NY,14614,*,8,MONROE COUNTY,1,0,1,
US,OH,43103,*,7.25,PICKAWAY COUNTY,1,0,1,
US,OH,43659,*,7.25,LUCAS COUNTY,1,0,1,
US,OH,44144,*,8,CUYAHOGA COUNTY,1,0,1,
US,OH,44710,*,6.5,STARK COUNTY,1,0,1,
US,OH,45320,*,7.25,PREBLE COUNTY,1,0,1,
US,OH,45832,*,7.25,VAN WERT COUNTY,1,0,1,
US,OK,73487,*,10.25,TATUMS TOWN,1,0,1,
US,OK,74106,*,8.517,TULSA (TULSA CO),1,0,1,
US,OK,74854,*,9.995,MAUD (POTTAWATOMIE CO),1,0,1,
US,OR,97344,*,0,OREGON STATE,1,0,1,
US,OR,97882,*,0,OREGON STATE,1,0,1,
US,PA,15378,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15784,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,16375,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17005,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17538,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18084,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18845,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,19355,*,6,PENNSYLVANIA STATE,1,0,1,
US,PR,00915,*,11.5,SAN JUAN CO,1,0,1,
US,SC,29203,*,8,COLUMBIA,1,0,1,
US,SC,29638,*,7,ABBEVILLE COUNTY,1,0,1,
US,SD,57214,*,6.5,ARLINGTON,1,0,1,
US,SD,57735,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,TN,37347,*,9.75,MARION COUNTY,1,0,1,
US,TN,37996,*,9.25,KNOX COUNTY,1,0,1,
US,TN,38481,*,9.75,LAWRENCE COUNTY,1,0,1,
US,TX,75263,*,8.25,DALLAS (COLLIN CO),1,0,1,
US,TX,75784,*,7.75,REKLAW (CHEROKEE CO),1,0,1,
US,TX,76258,*,6.25,TEXAS STATE,1,0,1,
US,TX,76858,*,8,MELVIN,1,0,1,
US,TX,77344,*,8.25,HUNTSVILLE,1,0,1,
US,TX,77808,*,6.75,BRAZOS COUNTY,1,0,1,
US,TX,78284,*,8.25,SAN ANTONIO,1,0,1,
US,TX,78726,*,8.25,AUSTIN,1,0,1,
US,TX,79336,*,8.25,LEVELLAND,1,0,1,
US,TX,79968,*,8.25,EL PASO,1,0,1,
US,UT,84333,*,6.6,RICHMOND,1,0,1,
US,VA,22037,*,6,FAIRFAX COUNTY,1,0,1,
US,VA,22815,*,5.3,ROCKINGHAM COUNTY,1,0,1,
US,VA,23336,*,5.3,ACCOMACK COUNTY,1,0,1,
US,VA,24023,*,5.3,ROANOKE CITY,1,0,1,
US,VA,24526,*,5.3,BEDFORD COUNTY,1,0,1,
US,VT,05633,*,6,MONTPELIER,1,0,1,
US,WA,98177,*,10,SHORELINE,1,0,1,
US,WA,98560,*,8.5,MASON COUNTY,1,0,1,
US,WA,99157,*,7.6,NORTHPORT,1,0,1,
US,WI,53222,*,5.6,MILWAUKEE COUNTY,1,0,1,
US,WI,54120,*,5.5,FLORENCE COUNTY,1,0,1,
US,WI,54653,*,5.5,LA CROSSE COUNTY,1,0,1,
US,WV,24866,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,25419,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26060,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26801,*,6,WEST VIRGINIA STATE,1,0,1,
US,AK,99517,*,0,ALASKA STATE,1,0,1,
US,AL,35006,*,6,JEFFERSON COUNTY,1,0,1,
US,AL,35587,*,6,WALKER COUNTY,1,0,1,
US,AL,36255,*,6,CLAY COUNTY,1,0,1,
US,AL,36849,*,9,AUBURN,1,0,1,
US,AR,72072,*,7.5,LONOKE COUNTY,1,0,1,
US,AR,72528,*,7,IZARD COUNTY,1,0,1,
US,AZ,85028,*,8.6,PHOENIX,1,0,1,
US,AZ,85613,*,8.05,SIERRA VISTA,1,0,1,
US,CA,90020,*,9.5,LOS ANGELES CO,1,0,1,
US,CA,91010,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,91905,*,7.75,SAN DIEGO COUNTY,1,0,1,
US,CA,92324,*,7.75,SAN BERNARDINO COUNTY,1,0,1,
US,CA,92877,*,7.75,RIVERSIDE COUNTY,1,0,1,
US,CA,93551,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,94147,*,8.5,SAN FRANCISCO COUNTY,1,0,1,
US,CA,94953,*,8.125,SONOMA COUNTY,1,0,1,
US,CA,95379,*,7.25,TUOLUMNE COUNTY,1,0,1,
US,CA,95759,*,7.75,SACRAMENTO COUNTY,1,0,1,
US,CA,96161,*,8.25,TRUCKEE,1,0,1,
US,CO,80541,*,3.55,LARIMER COUNTY,1,0,1,
US,CO,81154,*,5.5,RIO GRANDE COUNTY,1,0,1,
US,CT,06183,*,6.35,CONNECTICUT STATE,1,0,1,
US,CT,06829,*,6.35,CONNECTICUT STATE,1,0,1,
US,DC,20506,*,5.75,DISTRICT OF COLUMBIA,1,0,1,
US,FL,32131,*,7,PUTNAM COUNTY,1,0,1,
US,FL,32570,*,7,SANTA ROSA COUNTY,1,0,1,
US,FL,33012,*,7,MIAMI-DADE COUNTY,1,0,1,
US,FL,33446,*,7,PALM BEACH COUNTY,1,0,1,
US,FL,33857,*,7.5,HIGHLANDS COUNTY,1,0,1,
US,FL,34653,*,7,PASCO COUNTY,1,0,1,
US,GA,30177,*,7,PICKENS COUNTY,1,0,1,
US,GA,30567,*,7,JACKSON COUNTY,1,0,1,
US,GA,31207,*,7,BIBB COUNTY,1,0,1,
US,GA,39825,*,7,DECATUR COUNTY,1,0,1,
US,IA,50128,*,7,GUTHRIE COUNTY,1,0,1,
US,IA,50551,*,7,CALHOUN COUNTY,1,0,1,
US,IA,51365,*,7,EMMET COUNTY,1,0,1,
US,IA,52321,*,7,JONES COUNTY,1,0,1,
US,ID,83318,*,6,IDAHO STATE,1,0,1,
US,IL,60005,*,10,ARLINGTON HEIGHTS,1,0,1,
US,IL,60480,*,10,WILLOW SPRINGS (COOK CO),1,0,1,
US,IL,61050,*,6.75,STEPHENSON COUNTY,1,0,1,
US,IL,61543,*,7.75,LIVERPOOL,1,0,1,
US,IL,62062,*,6.85,MARYVILLE,1,0,1,
US,IL,62551,*,7.75,NIANTIC,1,0,1,
US,IL,62965,*,8,MUDDY,1,0,1,
US,IN,46408,*,7,INDIANA STATE,1,0,1,
US,IN,47011,*,7,INDIANA STATE,1,0,1,
US,IN,47551,*,7,INDIANA STATE,1,0,1,
US,KS,66061,*,9.475,OLATHE,1,0,1,
US,KS,66851,*,9,FLORENCE,1,0,1,
US,KS,67467,*,8.5,MINNEAPOLIS,1,0,1,
US,KY,40121,*,6,KENTUCKY STATE,1,0,1,
US,KY,40828,*,6,KENTUCKY STATE,1,0,1,
US,KY,41568,*,6,KENTUCKY STATE,1,0,1,
US,KY,42354,*,6,KENTUCKY STATE,1,0,1,
US,LA,70357,*,10.4,GOLDEN MEADOW,1,0,1,
US,LA,70802,*,10,BATON ROUGE,1,0,1,
US,LA,71407,*,9,GRANT PARISH,1,0,1,
US,MA,01509,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MA,02151,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MD,20626,*,6,MARYLAND STATE,1,0,1,
US,MD,21094,*,6,MARYLAND STATE,1,0,1,
US,MD,21793,*,6,MARYLAND STATE,1,0,1,
US,ME,04406,*,5.5,MAINE STATE,1,0,1,
US,ME,04945,*,5.5,MAINE STATE,1,0,1,
US,MI,48288,*,6,MICHIGAN STATE,1,0,1,
US,MI,48766,*,6,MICHIGAN STATE,1,0,1,
US,MI,49252,*,6,MICHIGAN STATE,1,0,1,
US,MI,49726,*,6,MICHIGAN STATE,1,0,1,
US,MN,55115,*,7.125,WOODBURY,1,0,1,
US,MN,55750,*,7.375,ST. LOUIS COUNTY,1,0,1,
US,MN,56178,*,6.875,MINNESOTA STATE,1,0,1,
US,MN,56569,*,7.375,BECKER COUNTY,1,0,1,
US,MO,63333,*,6.475,MONTGOMERY COUNTY,1,0,1,
US,MO,63950,*,5.725,WAYNE COUNTY,1,0,1,
US,MO,64649,*,6.725,CALDWELL COUNTY,1,0,1,
US,MO,65340,*,7.725,MARSHALL,1,0,1,
US,MS,38627,*,7,MISSISSIPPI STATE,1,0,1,
US,MS,39160,*,7,MISSISSIPPI STATE,1,0,1,
US,MT,59007,*,0,MONTANA STATE,1,0,1,
US,MT,59636,*,0,MONTANA STATE,1,0,1,
US,NC,27291,*,6.75,CASWELL COUNTY,1,0,1,
US,NC,27841,*,7,MARTIN COUNTY,1,0,1,
US,NC,28235,*,7.25,MECKLENBURG COUNTY,1,0,1,
US,NC,28590,*,7,PITT COUNTY,1,0,1,
US,ND,58081,*,5,NORTH DAKOTA STATE,1,0,1,
US,ND,58645,*,5,NORTH DAKOTA STATE,1,0,1,
US,NE,68366,*,5.5,NEBRASKA STATE,1,0,1,
US,NE,68853,*,7,LOUP CITY,1,0,1,
US,NH,03227,*,0,NEW HAMPSHIRE STATE,1,0,1,
US,NJ,07034,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,07822,*,6.875,NEW JERSEY STATE,1,0,1,
US,NJ,08353,*,6.875,NEW JERSEY STATE,1,0,1,
US,NM,87122,*,6.4375,BERNALILLO COUNTY,1,0,1,
US,NM,88123,*,6.625,ROOSEVELT COUNTY,1,0,1,
US,NV,89420,*,6.85,MINERAL COUNTY,1,0,1,
US,NY,10462,*,8.875,NEW YORK CITY,1,0,1,
US,NY,11362,*,8.875,NEW YORK CITY,1,0,1,
US,NY,12032,*,8,FULTON COUNTY,1,0,1,
US,NY,12486,*,8,ULSTER COUNTY,1,0,1,
US,NY,12956,*,8,ESSEX COUNTY,1,0,1,
US,NY,13449,*,8.75,ROME,1,0,1,
US,NY,14040,*,8,GENESEE COUNTY,1,0,1,
US,NY,14615,*,8,MONROE COUNTY,1,0,1,
US,OH,43105,*,6.75,FAIRFIELD COUNTY,1,0,1,
US,OH,43660,*,7.25,LUCAS COUNTY,1,0,1,
US,OH,44145,*,8,CUYAHOGA COUNTY,1,0,1,
US,OH,44711,*,6.5,STARK COUNTY,1,0,1,
US,OH,45321,*,7.25,PREBLE COUNTY,1,0,1,
US,OH,45833,*,6.75,ALLEN COUNTY,1,0,1,
US,OK,73488,*,5.25,CARTER COUNTY,1,0,1,
US,OK,74107,*,8.517,TULSA (TULSA CO),1,0,1,
US,OK,74855,*,5.5,LINCOLN COUNTY,1,0,1,
US,OR,97345,*,0,OREGON STATE,1,0,1,
US,OR,97883,*,0,OREGON STATE,1,0,1,
US,PA,15379,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,15801,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,16388,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17006,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,17540,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18085,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,18846,*,6,PENNSYLVANIA STATE,1,0,1,
US,PA,19357,*,6,PENNSYLVANIA STATE,1,0,1,
US,PR,00916,*,11.5,SAN JUAN CO,1,0,1,
US,SC,29204,*,8,COLUMBIA,1,0,1,
US,SC,29639,*,7,ABBEVILLE COUNTY,1,0,1,
US,SD,57216,*,6.5,BIG STONE CITY,1,0,1,
US,SD,57737,*,4.5,SOUTH DAKOTA STATE,1,0,1,
US,TN,37348,*,9.5,LINCOLN COUNTY,1,0,1,
US,TN,37997,*,9.25,KNOX COUNTY,1,0,1,
US,TN,38482,*,9.25,MAURY COUNTY,1,0,1,
US,TX,75264,*,8.25,DALLAS (COLLIN CO),1,0,1,
US,TX,75785,*,6.75,CHEROKEE COUNTY,1,0,1,
US,TX,76259,*,6.25,TEXAS STATE,1,0,1,
US,TX,76859,*,6.75,MENARD COUNTY,1,0,1,
US,TX,77345,*,8.25,HOUSTON,1,0,1,
US,TX,77830,*,6.75,GRIMES COUNTY,1,0,1,
US,TX,78285,*,8.25,SAN ANTONIO,1,0,1,
US,TX,78727,*,8.25,AUSTIN,1,0,1,
US,TX,79338,*,8.25,LEVELLAND,1,0,1,
US,TX,79978,*,8.25,EL PASO,1,0,1,
US,UT,84334,*,5.95,BOX ELDER CO,1,0,1,
US,VA,22038,*,6,FAIRFAX COUNTY,1,0,1,
US,VA,22820,*,5.3,ROCKINGHAM COUNTY,1,0,1,
US,VA,23337,*,5.3,ACCOMACK COUNTY,1,0,1,
US,VA,24024,*,5.3,ROANOKE CITY,1,0,1,
US,VA,24527,*,5.3,PITTSYLVANIA COUNTY,1,0,1,
US,VT,05640,*,6,VERMONT STATE,1,0,1,
US,WA,98178,*,10,KING COUNTY,1,0,1,
US,WA,98561,*,8,PACIFIC COUNTY,1,0,1,
US,WA,99158,*,7.8,WHITMAN COUNTY,1,0,1,
US,WI,53223,*,5.6,MILWAUKEE COUNTY,1,0,1,
US,WI,54121,*,5.5,FLORENCE COUNTY,1,0,1,
US,WI,54654,*,5.5,LA CROSSE COUNTY,1,0,1,
US,WV,24867,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,25420,*,6,WEST VIRGINIA STATE,1,0,1,
US,WV,26062,*,7,WEIRTON,1,0,1,
US,WV,26802,*,6,WEST VIRGINIA STATE,1,0,1,
US,AK,99518,*,0,ALASKA STATE,1,0,1,
US,AL,35007,*,9,ALABASTER,1,0,1,
US,AL,35592,*,6,LAMAR COUNTY,1,0,1,
US,AL,36256,*,9,NEW SITE,1,0,1,
US,AL,36850,*,6,TALLAPOOSA COUNTY,1,0,1,
US,AR,72073,*,7.5,ARKANSAS COUNTY,1,0,1,
US,AR,72529,*,8.5,CHEROKEE VILLAGE,1,0,1,
US,AZ,85029,*,8.6,PHOENIX,1,0,1,
US,AZ,85614,*,6.1,PIMA COUNTY,1,0,1,
US,CA,90021,*,9.5,LOS ANGELES CO,1,0,1,
US,CA,91011,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,91906,*,7.75,SAN DIEGO COUNTY,1,0,1,
US,CA,92325,*,7.75,SAN BERNARDINO COUNTY,1,0,1,
US,CA,92878,*,7.75,RIVERSIDE COUNTY,1,0,1,
US,CA,93552,*,9.5,LOS ANGELES COUNTY,1,0,1,
US,CA,94151,*,8.5,SAN FRANCISCO COUNTY,1,0,1,
US,CA,94954,*,8.125,SONOMA COUNTY,1,0,1,
US,CA,95380,*,7.875,STANISLAUS COUNTY,1,0,1,
US,CA,95762,*,7.25,EL DORADO COUNTY,1,0,1,
US,CA,96162,*,8.25,TRUCKEE,1,0,1,
US,CO,80542,*,4.9,MEAD,1,0,1,
US,CO,81155,*,3.9,SAGUACHE COUNTY,1,0,1,
US,CT,06199,*,6.35,CONNECTICUT STATE,1,0,1,
US,CT,06830,*,6.35,CONNECTICUT STATE,1,0,1,
US,DC,20507,*,5.75,DISTRICT OF COLUMBIA,1,0,1,
US,FL,32132,*,6.5,VOLUSIA COUNTY,1,0,1,
US,FL,32571,*,7,SANTA ROSA COUNTY,1,0,1,
US,FL,33013,*,7,MIAMI-DADE COUNTY,1,0,1,
US,FL,33448,*,7,PALM BEACH COUNTY,1,0,1,
US,FL,33858,*,7,POLK COUNTY,1,0,1,
US,FL,34654,*,7,PASCO COUNTY,1,0,1,
US,GA,30178,*,7,BARTOW COUNTY,1,0,1,
US,GA,30568,*,7,RABUN COUNTY,1,0,1,
US,GA,31208,*,7,BIBB COUNTY,1,0,1,
US,GA,39826,*,7,TERRELL COUNTY,1,0,1,
US,IA,50129,*,7,GREENE COUNTY,1,0,1,
US,IA,50552,*,7,CALHOUN COUNTY,1,0,1,
US,IA,51366,*,7,CLAY COUNTY,1,0,1,
US,IA,52322,*,6,JOHNSON COUNTY,1,0,1,
US,ID,83320,*,6,IDAHO STATE,1,0,1,
US,IL,60006,*,10,ARLINGTON HEIGHTS,1,0,1,
US,IL,60481,*,7,WILMINGTON (WILL CO),1,0,1,
US,IL,61051,*,6.5,MILLEDGEVILLE,1,0,1,
US,IL,61544,*,7.75,FULTON COUNTY,1,0,1,
US,IL,62063,*,7.25,MEDORA,1,0,1,
US,IL,62553,*,7.25,OCONEE,1,0,1,
US,IL,62966,*,7.25,JACKSON COUNTY,1,0,1,
US,IN,46409,*,7,INDIANA STATE,1,0,1,
US,IN,47012,*,7,INDIANA STATE,1,0,1,
US,IN,47552,*,7,INDIANA STATE,1,0,1,
US,KS,66062,*,9.475,OLATHE,1,0,1,
US,KS,66852,*,6.5,COFFEY COUNTY,1,0,1,
US,KS,67468,*,7.5,CLAY COUNTY,1,0,1,
US,KY,40122,*,6,KENTUCKY STATE,1,0,1,
US,KY,40829,*,6,KENTUCKY STATE,1,0,1,
US,KY,41571,*,6,KENTUCKY STATE,1,0,1,
US,KY,42355,*,6,KENTUCKY STATE,1,0,1,
US,LA,70358,*,9.75,JEFFERSON PARISH,1,0,1,
US,LA,70803,*,10,BATON ROUGE,1,0,1,
US,LA,71409,*,8.5,RAPIDES PARISH / DISTRICT NO. 3,1,0,1,
US,MA,01510,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MA,02152,*,6.25,MASSACHUSETTS STATE,1,0,1,
US,MD,20627,*,6,MARYLAND STATE,1,0,1,
US,MD,21102,*,6,MARYLAND STATE,1,0,1,
US,MD,21794,*,6,MARYLAND STATE,1,0,1,
US,ME,04408,*,5.5,MAINE STATE,1,0,1,
US,ME,04947,*,5.5,MAINE STATE,1,0,1,
US,MI,48301,*,6,MICHIGAN STATE,1,0,1,
US,MI,48767,*,6,MICHIGAN STATE,1,0,1,
US,MI,49253,*,6,MICHIGAN STATE,1,0,1,
US,MI,49727,*,6,MICHIGAN STATE,1,0,1,
US,MN,55116,*,7.875,SAINT PAUL,1,0,1,
US,MN,55751,*,7.375,ST. LOUIS COUNTY,1,0,1,
US,MN,56180,*,6.875,MINNESOTA STATE,1,0,1,
US,MN,56570,*,7.375,BECKER COUNTY,1,0,1,
US,MO,63334,*,6.225,PIKE COUNTY,1,0,1,
US,MO,63951,*,5.725,WAYNE COUNTY,1,0,1,
US,MO,64650,*,6.725,CALDWELL COUNTY,1,0,1,
